 num     #instances         #bytes  class name
 438:          1492          35808  org.apache.cassandra.db.Memtable$LastCommitLogPosition
 439:          1116          35712  io.prometheus.jmx.shaded.io.prometheus.client.Collector$MetricFamilySamples
 440:          1486          35664  com.google.common.collect.SingletonImmutableSet
 441:          1480          35520  sun.nio.cs.Surrogate$Parser
 442:          1464          35136  java.lang.ThreadLocal$ThreadLocalMap
 443:           257          34952  io.netty.channel.epoll.EpollSocketChannel
 444:           536          34304  org.apache.cassandra.config.ColumnDefinition
 445:           712          34176  java.util.concurrent.ThreadPoolExecutor$Worker
 446:          1421          34104  org.apache.cassandra.transport.Frame
 447:           598          33488  org.apache.cassandra.db.rows.UnfilteredRowIterators$UnfilteredRowMergeIterator
 448:          1383          33192  java.io.SerialCallbackContext
 449:           828          33120  java.util.WeakHashMap$Entry
 450:          1035          33120  org.apache.cassandra.io.util.RandomAccessReader
 451:          1357          32568  org.apache.cassandra.db.Slice
 452:          1350          32400  java.io.ObjectStreamClass$ClassDataSlot
 453:          1327          31896  [Ljava.io.ObjectStreamClass$ClassDataSlot;
 454:          1326          31824  org.apache.cassandra.db.Memtable$ColumnsCollector
 455:          1317          31608  org.apache.cassandra.utils.memory.SlabAllocator$Region
 456:           981          31392  java.lang.invoke.MethodType$ConcurrentWeakInternSet$WeakEntry
 457:          1308          31392  java.rmi.server.ObjID
 458:           973          31136  org.apache.cassandra.db.filter.ColumnFilter
 459:          1282          30768  java.io.ObjectInputStream$PeekInputStream
 460:          1282          30768  java.io.ObjectOutputStream$ReplaceTable
 461:           639          30672  org.apache.cassandra.cql3.selection.Selection$ResultSetBuilder
 462:          1260          30240  com.google.common.collect.Iterators$5
 463:          1875          30000  java.util.concurrent.locks.ReentrantLock
 464:          1855          29680  java.util.Collections$UnmodifiableCollection
 465:          1225          29400  org.apache.cassandra.utils.concurrent.OpOrder$Barrier
 466:           914          29248  org.apache.cassandra.io.util.DataOutputBuffer
 467:          1202          28848  org.apache.cassandra.db.ColumnFamilyStore$ViewFragment
 468:          1198          28752  org.apache.cassandra.db.rows.RangeTombstoneBoundMarker
 469:          1182          28536  [Lorg.apache.cassandra.db.rows.Row;
 470:           880          28160  org.apache.cassandra.cql3.ResultSet$ResultMetadata
 471:           501          28056  org.apache.cassandra.db.RowIndexEntry$IndexedEntry
 472:          1169          28056  org.apache.cassandra.db.rows.Row$Merger$CellReducer
 473:           700          28000  java.math.BigInteger
 474:           875          28000  sun.security.util.DerInputBuffer
 475:           875          28000  sun.security.util.DerValue
 476:           873          27936  org.apache.cassandra.utils.ExpiringMap$CacheableObject
 477:           496          27776  sun.security.provider.MD5
 478:           382          27504  org.apache.cassandra.db.columniterator.SSTableIterator$ForwardIndexedReader
 479:           859          27488  org.apache.cassandra.net.CallbackInfo
 480:          1512          27392  [Ljavax.management.openmbean.CompositeData;
 481:           423          27360  [Ljava.lang.reflect.Method;
 482:           669          26760  org.apache.cassandra.cql3.QueryOptions$DefaultQueryOptions
 483:           835          26720  com.google.common.collect.MapMakerInternalMap$WeakValueReference
 484:           834          26688  com.google.common.collect.MapMakerInternalMap$StrongEntry
 485:          1098          26352  java.util.stream.ForEachOps$ForEachOp$OfRef
 486:           809          25888  sun.rmi.transport.DGCImpl$LeaseInfo
 487:          1072          25728  java.net.InetAddress
 488:          1581          25296  org.apache.cassandra.db.rows.AbstractRow$$Lambda$108/1824190975
 489:           627          25080  org.apache.cassandra.db.EmptyIterators$EmptyUnfilteredRowIterator
 490:          1040          24960  org.apache.cassandra.db.transform.Filter
 491:          1554          24864  org.apache.cassandra.utils.obs.OffHeapBitSet
 492:           774          24768  org.apache.cassandra.db.lifecycle.LogFile
 493:           774          24768  org.apache.cassandra.db.lifecycle.LogTransaction
 494:           774          24768  org.apache.cassandra.utils.CassandraVersion
 495:          1022          24528  org.apache.cassandra.utils.concurrent.SimpleCondition
 496:          1529          24464  java.util.concurrent.CopyOnWriteArraySet
 497:          1527          24432  org.apache.cassandra.db.commitlog.IntervalSet
 498:          1526          24416  org.apache.cassandra.io.sstable.format.SSTableReader$UniqueIdentifier
 499:           605          24200  [Lorg.apache.cassandra.db.filter.DataLimits$Kind;
 500:          1008          24192  org.apache.cassandra.utils.concurrent.Accumulator
 501:           598          23920  org.apache.cassandra.db.rows.RangeTombstoneMarker$Merger
 502:          1491          23856  org.apache.cassandra.io.util.DataInputBuffer
 503:           991          23784  java.util.AbstractMap$SimpleImmutableEntry
 504:           974          23376  com.google.common.collect.RegularImmutableAsList
 505:           974          23376  com.google.common.collect.RegularImmutableMap$EntrySet
 506:           483          23184  org.apache.cassandra.service.DataResolver
 507:           356          22784  com.clearspring.analytics.stream.cardinality.HyperLogLogPlus
 508:           947          22728  org.apache.cassandra.db.filter.DataLimits$CQLLimits
 509:           567          22680  org.apache.cassandra.service.StorageProxy$LocalReadRunnable
 510:           936          22464  com.google.common.collect.ImmutableMapKeySet
 511:           936          22464  com.google.common.collect.ImmutableMapKeySet$1
 512:           921          22104  java.util.Collections$SetFromMap
 513:           686          21952  java.nio.DirectByteBuffer$Deallocator
 514:          1329          21264  java.util.concurrent.ConcurrentSkipListSet
 515:           886          21264  org.apache.cassandra.db.ReadResponse$LocalDataResponse
 516:          1328          21248  java.util.concurrent.ConcurrentSkipListMap$KeySet
 517:          1326          21216  org.apache.cassandra.db.Memtable$StatsCollector
 518:          1326          21216  org.apache.cassandra.utils.memory.EnsureOnHeap$NoOp
 519:          1316          21056  com.codahale.metrics.Counter
 520:           525          21000  org.apache.cassandra.service.StorageProxy$SinglePartitionReadLifecycle
 521:           875          21000  sun.security.util.DerInputStream
 522:           863          20712  [Lsun.security.x509.AVA;
 523:           863          20712  sun.security.x509.AVA
 524:           863          20712  sun.security.x509.RDN
 525:           862          20688  org.apache.cassandra.cql3.restrictions.RestrictionSet
 526:           516          20640  org.apache.cassandra.service.AbstractReadExecutor$SpeculatingReadExecutor
 527:           514          20560  io.netty.util.DefaultAttributeMap$DefaultAttribute
 528:          1282          20512  java.io.ObjectInputStream$ValidationList
 529:          1282          20512  sun.rmi.server.MarshalOutputStream$1
 530:           636          20352  java.lang.invoke.DirectMethodHandle
 531:           500          20000  java.util.TreeMap$EntrySpliterator
 532:           500          20000  org.apache.cassandra.db.Directories$SSTableLister
 533:           624          19968  java.util.regex.Pattern$Curly
 534:           824          19776  java.rmi.dgc.VMID
 535:           820          19680  com.codahale.metrics.Histogram
 536:           820          19680  com.codahale.metrics.Timer
 537:           820          19680  org.apache.cassandra.db.DataRange
 538:           816          19584  org.apache.cassandra.utils.concurrent.WaitQueue$RegisteredSignal
 539:           598          19136  org.apache.cassandra.db.rows.UnfilteredRowIterators$UnfilteredRowMergeIterator$MergeReducer
 540:           598          19136  org.apache.cassandra.gms.EndpointState
 541:           471          18840  org.apache.cassandra.metrics.LatencyMetrics
 542:           312          18720  [Ljava.lang.ref.SoftReference;
 543:          1163          18608  java.util.EnumMap$EntrySet
 544:           332          18592  org.cliffc.high_scale_lib.ConcurrentAutoTable$CAT
 545:           258          18576  io.netty.channel.DefaultChannelPipeline$HeadContext
 546:           258          18576  io.netty.channel.DefaultChannelPipeline$TailContext
 547:           257          18504  io.netty.channel.epoll.EpollSocketChannelConfig
 548:           288          18432  com.google.common.collect.MapMakerInternalMap$Segment
 549:           763          18312  org.apache.cassandra.db.SinglePartitionReadCommand$1UpdateSstablesIterated
 550:          1143          18288  org.apache.cassandra.db.partitions.PartitionUpdate$$Lambda$112/859516291
 551:           758          18192  org.apache.cassandra.db.partitions.SingletonUnfilteredPartitionIterator
 552:           752          18048  java.util.stream.MatchOps$$Lambda$52/2094115865
 553:           752          18048  java.util.stream.MatchOps$1MatchSink
 554:           752          18048  java.util.stream.MatchOps$MatchOp
 555:           740          17760  com.google.common.collect.Iterables$6
 556:           739          17736  org.apache.cassandra.transport.Message$Dispatcher$FlushItem
 557:          1108          17728  org.apache.cassandra.io.util.DataOutputBuffer$GrowingChannel
 558:           439          17560  org.apache.cassandra.metrics.RestorableMeter
 559:           274          17536  io.netty.channel.ChannelOutboundBuffer$Entry
 560:           168          17472  com.codahale.metrics.ThreadLocalRandom
 561:           668          17424  [Lorg.apache.cassandra.db.Slice;
 562:           719          17256  org.apache.cassandra.db.filter.ClusteringIndexSliceFilter
 563:           358          17184  org.apache.cassandra.transport.messages.ExecuteMessage
 564:           535          17120  org.apache.cassandra.db.SinglePartitionReadCommand$Group
 565:           711          17064  sun.rmi.transport.SequenceEntry
 566:          1059          16944  java.util.TreeMap$Values
